accuracy	0.831282	0.838800	0.832461	0.838579	0.842707	0.842412	0.839316	0.837694	0.839832	0.838653	0.837473	0.838726	0.838505	0.835704	0.838874	0.841011	0.840274	0.838505	0.840127	0.839979	0.840127	0.834967	0.834746	0.837326	0.833935	0.836957	0.841159	0.841232	0.843812	0.837326	0.843370	0.840274	0.838063	0.841306	0.841822	0.836662	0.837694	0.839979	0.838579	0.839095	0.838874	0.837178	0.842928	0.840938	0.841675	0.841822	0.842928	0.836957	0.838063	0.836736	0.838949	0.002692
recall	0.714762	0.722671	0.713142	0.721965	0.730724	0.725378	0.720448	0.718242	0.721392	0.716403	0.717236	0.722806	0.720396	0.716098	0.720818	0.720869	0.721058	0.716507	0.720989	0.722274	0.717539	0.711623	0.713209	0.716969	0.716864	0.717513	0.722239	0.724991	0.727943	0.720371	0.722609	0.721501	0.712921	0.724966	0.727042	0.713475	0.711461	0.727296	0.720497	0.718417	0.720802	0.720950	0.726136	0.725242	0.727063	0.725292	0.724691	0.716419	0.719363	0.719701	0.720386	0.004511
precision	0.804144	0.814417	0.811263	0.813338	0.815405	0.819388	0.814985	0.818702	0.813403	0.814859	0.818958	0.815475	0.818802	0.810252	0.815229	0.820771	0.817668	0.818015	0.816623	0.814935	0.820014	0.811977	0.805647	0.809247	0.808862	0.817757	0.813856	0.817708	0.822547	0.816961	0.822117	0.813280	0.814619	0.813130	0.813612	0.819862	0.820503	0.819608	0.811436	0.815748	0.813902	0.810677	0.818502	0.815431	0.811886	0.814108	0.823857	0.817446	0.817685	0.818211	0.815537	0.004058
f1score	0.741553	0.750805	0.741286	0.750023	0.758119	0.754352	0.749111	0.747484	0.749744	0.745572	0.746619	0.751062	0.749466	0.744213	0.749388	0.750551	0.750159	0.746052	0.749928	0.750731	0.747470	0.740489	0.740973	0.745053	0.744390	0.746615	0.750713	0.753596	0.757169	0.749002	0.752593	0.749882	0.742461	0.752866	0.754712	0.743334	0.741838	0.755591	0.748515	0.747474	0.749181	0.748571	0.754920	0.753407	0.754416	0.753365	0.754513	0.745639	0.748368	0.748499	0.749037	0.004351
mcc	0.511151	0.529194	0.515143	0.527447	0.539524	0.536594	0.527021	0.527462	0.526820	0.522059	0.526457	0.530244	0.530142	0.517861	0.527668	0.532347	0.529993	0.524795	0.529038	0.529157	0.527695	0.513893	0.510556	0.518062	0.517613	0.525800	0.528208	0.534721	0.542300	0.528580	0.535560	0.526847	0.517645	0.530825	0.533678	0.522618	0.520668	0.539057	0.524101	0.525223	0.526536	0.524001	0.536748	0.533097	0.532233	0.532037	0.539510	0.524218	0.527970	0.528815	0.527379	0.007110
spd	0.038390	0.019682	0.038091	0.037735	0.032381	0.041168	0.036042	0.023786	0.022486	0.028232	0.036130	0.042660	0.023103	0.037787	0.040187	0.025835	0.035285	0.026842	0.034462	0.046034	0.027113	0.014682	0.032634	0.030713	0.025461	0.037253	0.033462	0.036021	0.042244	0.031853	0.031349	0.037677	0.040983	0.053525	0.031947	0.036935	0.029131	0.033232	0.035995	0.034814	0.039090	0.022787	0.032269	0.041619	0.039134	0.046078	0.043218	0.035954	0.047880	0.036900	0.034565	0.007541
aod	0.029679	0.069799	0.015897	0.043250	0.067913	0.014847	0.021493	0.048174	0.053905	0.030938	0.045609	0.030220	0.046810	0.028412	0.028119	0.035584	0.039181	0.048592	0.038595	0.011687	0.041329	0.057880	0.037002	0.053292	0.053866	0.037090	0.037117	0.038513	0.034454	0.044117	0.038964	0.019659	0.009917	0.014213	0.028567	0.023204	0.016358	0.039867	0.029062	0.027992	0.019809	0.064562	0.044981	0.018152	0.029299	0.039410	0.020797	0.029072	0.026079	0.035461	0.035176	0.014271
eod	0.058382	0.135164	0.029953	0.077938	0.134839	0.029489	0.042973	0.090892	0.103271	0.054614	0.082958	0.059275	0.085408	0.049740	0.053225	0.068542	0.077059	0.095928	0.076014	0.014356	0.079165	0.111414	0.069558	0.104159	0.103163	0.069384	0.073941	0.075589	0.062104	0.084586	0.070709	0.039037	0.014047	0.020525	0.050585	0.041775	0.030391	0.077404	0.051822	0.048193	0.039403	0.123152	0.082300	0.032194	0.057375	0.069828	0.035216	0.055256	0.046213	0.069394	0.066158	0.028551
