accuracy	0.783333	0.763333	0.746667	0.766667	0.753333	0.766667	0.733333	0.786667	0.776667	0.773333	0.770000	0.740000	0.716667	0.753333	0.740000	0.773333	0.763333	0.730000	0.753333	0.760000	0.713333	0.773333	0.796667	0.760000	0.723333	0.740000	0.790000	0.733333	0.786667	0.763333	0.720000	0.746667	0.786667	0.763333	0.720000	0.773333	0.773333	0.746667	0.733333	0.746667	0.743333	0.763333	0.746667	0.750000	0.766667	0.760000	0.763333	0.763333	0.753333	0.750000	0.756000	0.019989
recall	0.695121	0.635894	0.646917	0.666484	0.648164	0.645446	0.637130	0.666537	0.675397	0.653838	0.671246	0.636189	0.605728	0.637379	0.635110	0.666806	0.662625	0.629494	0.655944	0.647606	0.636285	0.653392	0.689582	0.657509	0.603470	0.606119	0.674466	0.622483	0.701334	0.671903	0.613457	0.642362	0.669974	0.674326	0.620404	0.646161	0.660191	0.624008	0.631181	0.632850	0.629391	0.656548	0.628950	0.624603	0.655496	0.654617	0.653282	0.677086	0.642795	0.661914	0.648704	0.022394
precision	0.740506	0.726314	0.745858	0.713974	0.754248	0.708000	0.742484	0.752250	0.753227	0.720000	0.778770	0.730743	0.689395	0.673164	0.718750	0.763889	0.737721	0.678904	0.736818	0.706058	0.706821	0.747712	0.753162	0.744000	0.672549	0.685187	0.736197	0.683440	0.839286	0.759950	0.692229	0.725425	0.754960	0.741878	0.677507	0.729412	0.741361	0.680000	0.768582	0.722876	0.666992	0.718383	0.713725	0.721772	0.726908	0.747520	0.715492	0.748433	0.697832	0.711236	0.726038	0.032187
f1score	0.709817	0.649435	0.656026	0.680190	0.658651	0.660062	0.641234	0.685761	0.692430	0.669775	0.686245	0.643640	0.605989	0.648200	0.643640	0.683230	0.677150	0.638387	0.668142	0.661208	0.639181	0.669775	0.708483	0.671053	0.607447	0.612685	0.692378	0.630974	0.718045	0.685836	0.616228	0.652778	0.689200	0.688556	0.626667	0.662341	0.676724	0.634873	0.630974	0.642387	0.639507	0.670885	0.638692	0.633783	0.670619	0.667876	0.667598	0.691192	0.655280	0.673795	0.660500	0.026330
mcc	0.433256	0.350741	0.380109	0.377483	0.388178	0.347867	0.364701	0.409922	0.421499	0.367936	0.436981	0.354540	0.283015	0.308475	0.343834	0.419611	0.393240	0.304414	0.384345	0.348800	0.335777	0.389856	0.438155	0.392082	0.267235	0.280371	0.405997	0.299788	0.522723	0.422782	0.295362	0.358284	0.416348	0.410685	0.292387	0.366229	0.393263	0.298807	0.375409	0.344146	0.293988	0.369797	0.332024	0.332467	0.375677	0.391258	0.363488	0.419495	0.336151	0.369876	0.366177	0.050170
spd	0.075942	0.022298	0.032856	0.022763	0.037327	0.020657	0.063947	0.044049	0.009223	0.173376	0.065709	0.055000	0.013919	0.084861	0.027728	0.018485	0.062052	0.153163	0.000836	0.003972	0.125000	0.093268	0.116722	0.072299	0.004104	0.029341	0.036152	0.004902	0.115462	0.014564	0.042699	0.008573	0.051421	0.012807	0.003175	0.034856	0.087482	0.057483	0.016939	0.060421	0.112449	0.120000	0.035377	0.061292	0.095710	0.128936	0.045751	0.025718	0.163379	0.073593	0.056761	0.044809
aod	0.029234	0.051970	0.053519	0.016607	0.033086	0.004646	0.040463	0.027214	0.019952	0.135841	0.010744	0.040778	0.042648	0.109242	0.052067	0.056215	0.015742	0.129417	0.101102	0.020057	0.103926	0.068946	0.057146	0.079688	0.026678	0.008406	0.058121	0.023053	0.083302	0.037711	0.021593	0.050434	0.032617	0.041222	0.059708	0.033396	0.085737	0.019419	0.001047	0.046247	0.123717	0.169559	0.067563	0.057549	0.042913	0.123688	0.011227	0.030455	0.182720	0.066105	0.056089	0.041760
eod	0.013733	0.021429	0.011213	0.000900	0.056076	0.007340	0.005578	0.007675	0.037879	0.164075	0.020635	0.043025	0.023266	0.021242	0.031911	0.034234	0.027976	0.117481	0.028114	0.038322	0.073684	0.017470	0.086513	0.054337	0.038462	0.000472	0.028205	0.042534	0.029130	0.010510	0.013943	0.016253	0.061335	0.026393	0.037483	0.006415	0.055684	0.034757	0.000884	0.001851	0.068863	0.037363	0.005537	0.031766	0.061395	0.085498	0.005093	0.021006	0.114968	0.108503	0.037768	0.034353
