accuracy	0.904887	0.903903	0.900732	0.902044	0.904559	0.902372	0.905543	0.901498	0.902700	0.903356	0.900732	0.907511	0.899530	0.906308	0.898874	0.897562	0.899530	0.903028	0.901607	0.902919	0.896469	0.903466	0.902919	0.900077	0.903903	0.906199	0.897453	0.904778	0.905215	0.903247	0.905324	0.910681	0.899967	0.902482	0.901170	0.898874	0.903903	0.900842	0.900732	0.903794	0.902044	0.904231	0.902700	0.905215	0.904996	0.901935	0.905543	0.903903	0.902154	0.902700	0.902722	0.002664
recall	0.736439	0.731090	0.726431	0.727676	0.722968	0.733165	0.736495	0.723049	0.730463	0.728318	0.731632	0.729070	0.729225	0.725617	0.724886	0.713908	0.722188	0.734196	0.721420	0.721496	0.720025	0.735833	0.732347	0.728866	0.731081	0.737329	0.715310	0.741700	0.741403	0.734218	0.730981	0.739912	0.720940	0.731997	0.729330	0.710320	0.727089	0.723195	0.726075	0.721244	0.726734	0.727914	0.732605	0.734411	0.734714	0.731307	0.740213	0.729478	0.726010	0.724039	0.728727	0.006786
precision	0.790474	0.796505	0.785817	0.795664	0.790329	0.783237	0.797439	0.789913	0.787909	0.803914	0.786593	0.804677	0.787189	0.792432	0.774539	0.779020	0.776816	0.784186	0.783758	0.791922	0.772225	0.799378	0.785311	0.794055	0.799706	0.796423	0.773443	0.783746	0.790912	0.793290	0.795140	0.796466	0.789336	0.790018	0.783942	0.786429	0.787406	0.785862	0.781513	0.793969	0.786700	0.787270	0.793417	0.792785	0.792422	0.786532	0.791643	0.790945	0.789978	0.792132	0.789294	0.006947
f1score	0.759383	0.757831	0.751012	0.755135	0.750236	0.754603	0.761861	0.750056	0.754485	0.758210	0.754757	0.759151	0.753327	0.752810	0.746026	0.740070	0.745063	0.755627	0.746938	0.749652	0.741962	0.762005	0.754826	0.755376	0.758862	0.762088	0.739229	0.760240	0.762759	0.758856	0.757351	0.763918	0.748343	0.756229	0.752320	0.739794	0.752080	0.748826	0.749304	0.750142	0.751551	0.752598	0.757800	0.758863	0.758933	0.754550	0.762268	0.754888	0.752149	0.751496	0.753717	0.006039
mcc	0.524135	0.523523	0.508794	0.518905	0.508858	0.513969	0.530445	0.508585	0.515178	0.526837	0.515302	0.528364	0.513150	0.513722	0.496950	0.488608	0.496005	0.515966	0.501317	0.508565	0.489474	0.531426	0.514941	0.518842	0.526332	0.530470	0.485284	0.523761	0.530008	0.524190	0.522194	0.533389	0.505671	0.518780	0.510359	0.490884	0.510947	0.505186	0.504551	0.510055	0.509920	0.511753	0.522496	0.523954	0.523968	0.514886	0.529364	0.516781	0.512008	0.511660	0.514414	0.011700
spd	0.065693	0.099806	0.082459	0.052636	0.057776	0.059443	0.051663	0.098185	0.069411	0.080938	0.055452	0.048663	0.080308	0.094625	0.062105	0.053655	0.072445	0.037039	0.119627	0.074962	0.065379	0.072986	0.103119	0.076411	0.071026	0.040150	0.054528	0.065458	0.119335	0.057779	0.045803	0.049903	0.106746	0.045300	0.086347	0.062851	0.052832	0.083513	0.073151	0.068865	0.081141	0.070090	0.041353	0.094331	0.072411	0.042128	0.082511	0.038239	0.091160	0.063071	0.069896	0.020398
aod	0.042175	0.052943	0.034363	0.029506	0.017130	0.016432	0.013928	0.052383	0.055188	0.028740	0.042251	0.024877	0.033413	0.060166	0.027100	0.030603	0.036217	0.020222	0.108663	0.066724	0.024009	0.055862	0.052371	0.028576	0.051183	0.066020	0.035343	0.029464	0.053163	0.019168	0.040501	0.047520	0.074673	0.023793	0.058197	0.027541	0.035420	0.034735	0.039342	0.031295	0.011212	0.037639	0.077512	0.048691	0.008869	0.023559	0.033258	0.036128	0.077964	0.021698	0.039955	0.019604
eod	0.056342	0.069045	0.012480	0.054064	0.016416	0.024480	0.010909	0.050341	0.088555	0.017880	0.055594	0.031122	0.050434	0.113330	0.027788	0.054240	0.042475	0.027365	0.162362	0.105455	0.005481	0.073860	0.047217	0.037935	0.064295	0.106781	0.040010	0.058727	0.064121	0.028622	0.076791	0.082270	0.079534	0.031293	0.099719	0.036111	0.046579	0.040003	0.029030	0.040374	0.012951	0.052302	0.123892	0.062956	0.000215	0.031818	0.011342	0.063636	0.126948	0.024725	0.053404	0.034515
