accuracy	0.838653	0.845802	0.839832	0.845729	0.846245	0.847203	0.846466	0.846687	0.845507	0.845802	0.845139	0.844107	0.846171	0.841675	0.844476	0.846539	0.847792	0.848014	0.846834	0.844844	0.846761	0.842117	0.840938	0.842043	0.842485	0.846023	0.847350	0.846761	0.849930	0.843296	0.850372	0.844770	0.843075	0.846613	0.847203	0.844549	0.844107	0.843960	0.846392	0.846171	0.846171	0.843886	0.850741	0.847645	0.847866	0.845655	0.847424	0.845286	0.846392	0.844181	0.845474	0.002410
recall	0.748505	0.757059	0.747668	0.757075	0.759533	0.754956	0.755735	0.755157	0.754053	0.751635	0.752498	0.752890	0.756553	0.750580	0.751442	0.752514	0.755872	0.754485	0.756041	0.753472	0.752888	0.747943	0.747040	0.746905	0.753533	0.754390	0.756924	0.756570	0.761283	0.755437	0.757378	0.754875	0.746140	0.758177	0.758778	0.748563	0.748643	0.758743	0.756859	0.751613	0.756399	0.752690	0.760545	0.758225	0.761530	0.752562	0.753971	0.752096	0.754578	0.751131	0.754083	0.003806
precision	0.798893	0.806963	0.803271	0.806082	0.804255	0.808943	0.807146	0.812425	0.804317	0.806636	0.810222	0.806337	0.810050	0.800431	0.806276	0.809672	0.810397	0.812780	0.807538	0.804335	0.809068	0.802710	0.797859	0.799840	0.803939	0.811758	0.805113	0.808072	0.812503	0.805125	0.813028	0.801199	0.801973	0.803639	0.805217	0.811022	0.806385	0.805591	0.805609	0.808574	0.806517	0.804800	0.812982	0.808508	0.804465	0.804245	0.811453	0.810453	0.811413	0.811738	0.806835	0.003852
f1score	0.767699	0.776440	0.768307	0.776199	0.777399	0.775591	0.775604	0.776602	0.773572	0.772502	0.773993	0.773197	0.776947	0.769796	0.772170	0.773980	0.776676	0.776316	0.775952	0.773124	0.774111	0.768546	0.766532	0.767043	0.772897	0.775824	0.775917	0.776467	0.781222	0.774623	0.778643	0.773208	0.767123	0.776306	0.777220	0.771246	0.770143	0.777110	0.775956	0.773018	0.775877	0.772630	0.780895	0.777811	0.778905	0.772509	0.775559	0.773770	0.775902	0.773277	0.774247	0.003395
mcc	0.545073	0.561810	0.548125	0.561021	0.562011	0.561308	0.560528	0.564685	0.556103	0.555555	0.559752	0.556667	0.564073	0.548752	0.555016	0.559273	0.563638	0.564262	0.561221	0.555483	0.559141	0.547923	0.542523	0.544176	0.555188	0.563235	0.559967	0.562288	0.571495	0.558356	0.567685	0.554141	0.545262	0.559974	0.562079	0.556088	0.552016	0.562386	0.560352	0.557283	0.560681	0.555050	0.571125	0.564499	0.564364	0.554403	0.562495	0.559514	0.563130	0.559597	0.558415	0.006415
spd	0.091377	0.069046	0.088472	0.087779	0.078217	0.090304	0.089037	0.080983	0.075779	0.078886	0.086700	0.087318	0.078938	0.092651	0.089748	0.077649	0.086637	0.078078	0.088606	0.095389	0.078811	0.071715	0.083801	0.078439	0.079207	0.088872	0.082842	0.087832	0.094375	0.089557	0.078650	0.091497	0.094565	0.101466	0.084912	0.084110	0.086630	0.083372	0.087217	0.084282	0.087525	0.070083	0.080513	0.087387	0.087699	0.091060	0.089194	0.088083	0.096099	0.085780	0.085343	0.006671
aod	0.045859	0.018927	0.054829	0.038113	0.030081	0.055984	0.054729	0.039282	0.022058	0.043609	0.034148	0.038201	0.030267	0.064019	0.047862	0.042180	0.039538	0.032177	0.045894	0.072200	0.035789	0.024362	0.037344	0.019466	0.023140	0.044440	0.037352	0.037296	0.052601	0.047471	0.030481	0.058670	0.078501	0.061622	0.054172	0.050348	0.062522	0.028652	0.047101	0.043995	0.051183	0.013949	0.027209	0.048573	0.037843	0.039301	0.051203	0.046276	0.050840	0.035038	0.042534	0.013544
eod	0.059318	0.015510	0.082649	0.039815	0.033245	0.082253	0.078733	0.053932	0.016405	0.066396	0.031032	0.051014	0.034962	0.092467	0.064233	0.058123	0.049961	0.040842	0.061491	0.108564	0.046895	0.020069	0.049609	0.008908	0.020590	0.057055	0.047497	0.045670	0.070452	0.060400	0.042105	0.085209	0.122284	0.087080	0.086111	0.070924	0.091821	0.028842	0.072530	0.067440	0.075776	0.008003	0.035833	0.075897	0.044675	0.044672	0.068868	0.066125	0.069965	0.039990	0.056645	0.025014
