accuracy	0.642896	0.679092	0.663425	0.663425	0.663965	0.665046	0.650999	0.667207	0.679092	0.670989	0.688817	0.684495	0.676391	0.678552	0.674770	0.665046	0.656942	0.671529	0.666126	0.665586	0.661264	0.662885	0.670989	0.670989	0.665046	0.666126	0.638574	0.673690	0.672609	0.675311	0.662885	0.667207	0.666667	0.648838	0.659103	0.662885	0.638033	0.657482	0.655321	0.678012	0.645597	0.666126	0.652080	0.674770	0.659643	0.671529	0.666126	0.662885	0.674230	0.651540	0.665057	0.010923
recall	0.633317	0.670057	0.648898	0.651809	0.652267	0.655640	0.637762	0.651992	0.666982	0.659812	0.675497	0.671199	0.663254	0.666183	0.660278	0.653610	0.645556	0.658383	0.657083	0.655994	0.646968	0.648857	0.657271	0.656604	0.649228	0.653487	0.626780	0.661914	0.661071	0.663305	0.652044	0.654592	0.654584	0.637288	0.644852	0.650561	0.625740	0.641947	0.644640	0.662147	0.635121	0.652052	0.640456	0.665512	0.652327	0.660597	0.651147	0.653964	0.663220	0.637861	0.652834	0.010835
precision	0.649062	0.690521	0.663572	0.666781	0.668903	0.666969	0.654118	0.660343	0.683899	0.669507	0.691497	0.691454	0.677088	0.676287	0.676651	0.669608	0.659588	0.673059	0.673189	0.668965	0.655121	0.661517	0.668820	0.669090	0.663427	0.667449	0.636041	0.676848	0.671569	0.674416	0.659741	0.674579	0.665595	0.655770	0.660568	0.665259	0.633542	0.652702	0.669439	0.675065	0.647973	0.663246	0.650619	0.676977	0.662244	0.672868	0.664792	0.665618	0.678181	0.651046	0.666424	0.011987
f1score	0.628694	0.666404	0.648123	0.650040	0.649901	0.654660	0.634873	0.653278	0.665811	0.660188	0.675646	0.669759	0.663224	0.667053	0.659743	0.651495	0.643611	0.657781	0.654110	0.654470	0.647947	0.648616	0.657754	0.656985	0.649065	0.652619	0.625799	0.660936	0.661385	0.663695	0.652566	0.651497	0.654598	0.632612	0.643267	0.649090	0.625471	0.642329	0.637447	0.663134	0.632534	0.652464	0.639857	0.664943	0.650896	0.660129	0.651029	0.652566	0.662007	0.636542	0.651773	0.011421
mcc	0.281939	0.359997	0.312125	0.318238	0.320739	0.322410	0.291422	0.312223	0.350473	0.329176	0.366645	0.362087	0.340061	0.342321	0.336531	0.322822	0.304821	0.331117	0.329879	0.324700	0.301979	0.310116	0.325887	0.325455	0.312332	0.320631	0.262658	0.338433	0.332474	0.337539	0.311691	0.328563	0.319990	0.292474	0.305015	0.315478	0.259165	0.294453	0.313098	0.336964	0.282803	0.315100	0.290898	0.342296	0.314414	0.333239	0.315644	0.319369	0.341073	0.288606	0.318951	0.022555
spd	0.007297	0.010385	0.070863	0.094907	0.024238	0.032515	0.051733	0.037778	0.066216	0.027531	0.009503	0.046961	0.085256	0.042991	0.059378	0.029131	0.030834	0.042968	0.074756	0.044836	0.065311	0.030196	0.023020	0.000482	0.020341	0.042914	0.032545	0.054176	0.048319	0.028948	0.033775	0.027032	0.033887	0.029628	0.057593	0.049136	0.028276	0.011363	0.043923	0.068683	0.036692	0.059710	0.028022	0.032697	0.069891	0.084275	0.050821	0.036723	0.015425	0.041292	0.041503	0.021023
aod	0.036035	0.038192	0.038442	0.062789	0.043031	0.037161	0.054699	0.053120	0.043710	0.023842	0.066439	0.046960	0.066193	0.030035	0.035691	0.031735	0.005072	0.052909	0.053226	0.033135	0.038394	0.010593	0.009665	0.025309	0.033077	0.045563	0.034563	0.035378	0.058918	0.066962	0.056290	0.007563	0.004262	0.023373	0.047655	0.055472	0.021793	0.037151	0.043645	0.052527	0.018055	0.027529	0.039513	0.051194	0.040007	0.049695	0.049573	0.033713	0.042053	0.033903	0.038916	0.015695
eod	0.051294	0.056777	0.052729	0.041267	0.047357	0.025412	0.027536	0.036774	0.004898	0.023112	0.077409	0.017031	0.038167	0.016026	0.001453	0.032857	0.009922	0.025275	0.008975	0.014795	0.014781	0.001606	0.002745	0.048315	0.032719	0.026415	0.021602	0.009963	0.037872	0.053195	0.036460	0.012762	0.004379	0.019529	0.013999	0.028026	0.017971	0.048401	0.004999	0.003933	0.001804	0.001758	0.030642	0.043954	0.000581	0.018622	0.015875	0.028716	0.046543	0.012258	0.024990	0.017969
