accuracy	0.656402	0.684495	0.663425	0.667207	0.667207	0.663425	0.662345	0.666667	0.683955	0.673690	0.690978	0.679092	0.674770	0.690978	0.682334	0.674230	0.663965	0.675311	0.673690	0.674770	0.666126	0.659643	0.677472	0.668828	0.663965	0.665586	0.639654	0.675311	0.676391	0.675311	0.659643	0.678012	0.669368	0.675851	0.672609	0.662345	0.643436	0.659643	0.668287	0.678552	0.666126	0.670448	0.666667	0.676931	0.659643	0.683414	0.669908	0.665046	0.669368	0.661804	0.669887	0.009898
recall	0.649687	0.677734	0.652242	0.657967	0.657828	0.656535	0.651821	0.655881	0.675064	0.666693	0.680915	0.668691	0.665926	0.681579	0.671228	0.665448	0.655383	0.666110	0.666563	0.667644	0.655217	0.649378	0.667227	0.657598	0.651964	0.655811	0.631436	0.666679	0.666994	0.667275	0.651585	0.667252	0.659847	0.667307	0.661455	0.652621	0.633936	0.647873	0.660031	0.666972	0.658739	0.659149	0.658177	0.670373	0.654551	0.675224	0.659593	0.659056	0.660471	0.651334	0.660721	0.009959
precision	0.658104	0.689404	0.660710	0.667583	0.668628	0.662437	0.662954	0.659371	0.684365	0.670248	0.690032	0.680423	0.671859	0.687773	0.681214	0.675408	0.663666	0.673302	0.676994	0.675224	0.659727	0.655698	0.673742	0.664813	0.659766	0.663958	0.635741	0.674657	0.674025	0.671965	0.655434	0.682776	0.666663	0.679430	0.671981	0.661576	0.638601	0.653796	0.675756	0.673475	0.666140	0.666394	0.664118	0.676130	0.659297	0.682643	0.665934	0.664303	0.669780	0.659560	0.668552	0.011072
f1score	0.648531	0.676612	0.652651	0.657667	0.657151	0.656651	0.651121	0.656919	0.675429	0.667478	0.681882	0.668623	0.666759	0.682812	0.671971	0.665199	0.655208	0.666790	0.665537	0.667646	0.656299	0.650016	0.668287	0.658493	0.652726	0.656063	0.631701	0.667024	0.667780	0.668145	0.652300	0.666002	0.660509	0.666309	0.661659	0.652471	0.634400	0.648817	0.657054	0.668262	0.658591	0.660098	0.658746	0.670781	0.654446	0.675837	0.660508	0.659172	0.660264	0.651586	0.660940	0.010027
mcc	0.307676	0.366952	0.312838	0.325409	0.326278	0.318917	0.314578	0.315233	0.359309	0.336922	0.370835	0.348917	0.337732	0.369300	0.352300	0.340710	0.318942	0.339336	0.343398	0.342784	0.314911	0.305010	0.340907	0.322330	0.311632	0.319665	0.267142	0.341243	0.340947	0.339208	0.306995	0.349684	0.326439	0.346526	0.333270	0.314069	0.272497	0.301612	0.335418	0.340385	0.324795	0.325462	0.322241	0.346455	0.313812	0.357790	0.325465	0.323316	0.330119	0.310785	0.329170	0.020861
spd	0.127204	0.143882	0.202439	0.198304	0.140672	0.166581	0.146680	0.170066	0.187719	0.167519	0.152247	0.177407	0.197818	0.153293	0.166247	0.143965	0.140209	0.167007	0.193210	0.159775	0.163714	0.156462	0.148018	0.141012	0.167437	0.159918	0.137914	0.181080	0.149642	0.160120	0.170857	0.135997	0.151730	0.149552	0.178730	0.163683	0.139326	0.126920	0.206988	0.199534	0.178965	0.167402	0.152923	0.152571	0.179285	0.197400	0.193178	0.151841	0.135328	0.154627	0.163088	0.020772
aod	0.104258	0.118051	0.176178	0.168819	0.117882	0.148050	0.120083	0.150805	0.165467	0.143508	0.131497	0.164235	0.181677	0.126320	0.143452	0.114860	0.105098	0.151558	0.170296	0.133510	0.139848	0.136577	0.117740	0.121413	0.151895	0.136754	0.117726	0.151811	0.121642	0.146448	0.159508	0.105982	0.120802	0.121239	0.156129	0.144554	0.114746	0.105518	0.203205	0.183568	0.158526	0.132728	0.136009	0.125614	0.149503	0.163265	0.177898	0.122054	0.116808	0.137355	0.140249	0.023236
eod	0.054065	0.050858	0.158286	0.129572	0.038349	0.098833	0.064601	0.089887	0.120694	0.101095	0.067147	0.095007	0.135123	0.072632	0.096173	0.066478	0.089886	0.095724	0.130342	0.089310	0.096971	0.121356	0.105960	0.078728	0.095701	0.091282	0.086975	0.121856	0.066254	0.070256	0.091054	0.072842	0.099763	0.079224	0.086472	0.076180	0.090487	0.061497	0.129670	0.133666	0.133478	0.108168	0.065818	0.085483	0.115335	0.117228	0.113677	0.077307	0.072460	0.078115	0.093346	0.025256
