accuracy	0.639654	0.635873	0.641275	0.639654	0.641275	0.625608	0.648838	0.650999	0.649919	0.639654	0.641275	0.649919	0.655862	0.656942	0.652620	0.625068	0.638033	0.657482	0.641815	0.651540	0.648298	0.657482	0.664506	0.646677	0.647218	0.657482	0.632091	0.664506	0.658563	0.646137	0.640735	0.645597	0.636953	0.649379	0.645597	0.634252	0.641815	0.651540	0.634792	0.649379	0.638574	0.640194	0.636413	0.648838	0.644516	0.657482	0.653160	0.654241	0.646137	0.634792	0.645813	0.008978
recall	0.635161	0.631205	0.634485	0.633025	0.636420	0.620980	0.642786	0.642248	0.644521	0.635180	0.633527	0.643273	0.649062	0.649827	0.642366	0.620112	0.632434	0.650985	0.636350	0.646784	0.640678	0.649034	0.656402	0.640367	0.639387	0.650708	0.625334	0.659160	0.652711	0.638904	0.635234	0.639065	0.632399	0.642862	0.638364	0.628007	0.634746	0.643048	0.627614	0.641553	0.632120	0.632829	0.628675	0.644967	0.640646	0.651273	0.644260	0.648735	0.640634	0.628180	0.639373	0.008636
precision	0.638365	0.634979	0.636600	0.636782	0.638508	0.622680	0.645823	0.643592	0.646865	0.635724	0.636811	0.646828	0.651748	0.652046	0.648912	0.621951	0.635052	0.653779	0.641072	0.649448	0.641780	0.653008	0.659715	0.641557	0.641714	0.654115	0.627848	0.661712	0.654632	0.641641	0.636260	0.643307	0.632966	0.648528	0.641571	0.630632	0.636951	0.645360	0.636646	0.643121	0.636532	0.634601	0.632309	0.646302	0.642989	0.654548	0.648096	0.652757	0.643364	0.630384	0.642250	0.008777
f1score	0.635046	0.630798	0.634984	0.633175	0.636732	0.621185	0.643185	0.642767	0.644949	0.635398	0.633998	0.643676	0.649674	0.650464	0.642728	0.620319	0.632702	0.651576	0.635896	0.647083	0.641108	0.649752	0.657212	0.640789	0.640005	0.651273	0.625693	0.659698	0.653256	0.639455	0.635587	0.639172	0.632621	0.642541	0.638850	0.628312	0.635268	0.643733	0.625141	0.642098	0.631967	0.633345	0.628979	0.645295	0.640771	0.651774	0.644979	0.648867	0.640973	0.628600	0.639669	0.008839
mcc	0.273508	0.266157	0.271077	0.269781	0.274920	0.243655	0.288593	0.285837	0.291377	0.270904	0.270317	0.290079	0.300798	0.301865	0.291204	0.242056	0.267473	0.304751	0.277382	0.296220	0.282456	0.302016	0.316100	0.281922	0.281092	0.304804	0.253170	0.320862	0.307337	0.280531	0.271492	0.282340	0.265364	0.291335	0.279917	0.258626	0.271688	0.288399	0.264106	0.284670	0.268616	0.267425	0.260959	0.291265	0.283625	0.305803	0.292331	0.301465	0.283985	0.258554	0.281604	0.017352
spd	0.056405	0.028816	0.070603	0.089840	0.091016	0.048121	0.057718	0.071588	0.048457	0.067151	0.030082	0.077922	0.071921	0.041109	0.073441	0.055257	0.058353	0.076567	0.040503	0.049983	0.083003	0.047667	0.055558	0.042538	0.032690	0.068595	0.016770	0.061879	0.109411	0.075252	0.050234	0.021673	0.066343	0.067904	0.086823	0.081778	0.052181	0.044336	0.056859	0.066657	0.053694	0.093471	0.061308	0.031139	0.038286	0.113462	0.001399	0.080980	0.074705	0.073475	0.060298	0.022484
aod	0.047726	0.056519	0.043572	0.060404	0.065372	0.039121	0.025471	0.052346	0.023849	0.047783	0.015517	0.064931	0.050334	0.017525	0.051523	0.031725	0.025726	0.057579	0.038056	0.043184	0.056372	0.025111	0.025500	0.017951	0.009718	0.037699	0.008941	0.028586	0.081397	0.091271	0.038957	0.009728	0.036368	0.069553	0.060384	0.064502	0.023957	0.029094	0.050370	0.052641	0.038234	0.065002	0.044062	0.029505	0.018156	0.082759	0.021027	0.048315	0.056234	0.054753	0.042688	0.019632
eod	0.012268	0.046623	0.043941	0.050437	0.032585	0.005679	0.012028	0.000536	0.026186	0.009031	0.006275	0.017374	0.052369	0.004187	0.027592	0.008674	0.023684	0.039342	0.016448	0.016394	0.039343	0.023566	0.020074	0.016851	0.004712	0.039951	0.004630	0.027890	0.042681	0.023422	0.002705	0.000597	0.040124	0.021547	0.038345	0.011989	0.013716	0.008801	0.036075	0.009919	0.000421	0.038276	0.007611	0.022853	0.010384	0.045380	0.040466	0.032921	0.032347	0.027791	0.022741	0.014984
