accuracy	0.760000	0.746667	0.753333	0.750000	0.716667	0.736667	0.726667	0.796667	0.743333	0.783333	0.746667	0.723333	0.726667	0.743333	0.720000	0.773333	0.746667	0.743333	0.773333	0.776667	0.706667	0.776667	0.770000	0.726667	0.726667	0.756667	0.753333	0.756667	0.750000	0.770000	0.716667	0.746667	0.776667	0.760000	0.770000	0.733333	0.740000	0.733333	0.750000	0.730000	0.770000	0.783333	0.780000	0.730000	0.800000	0.713333	0.776667	0.750000	0.770000	0.726667	0.750733	0.022630
recall	0.710063	0.641600	0.690336	0.647743	0.672211	0.651432	0.650584	0.721809	0.667460	0.729190	0.675537	0.660588	0.647302	0.654992	0.656250	0.697115	0.677885	0.660326	0.734069	0.719699	0.651331	0.686336	0.710215	0.656373	0.648307	0.665452	0.673979	0.664046	0.686813	0.713629	0.650384	0.670603	0.710317	0.711425	0.723346	0.659430	0.660515	0.643849	0.682300	0.635577	0.685780	0.708030	0.718019	0.635714	0.723167	0.635096	0.697403	0.675309	0.685775	0.653888	0.677772	0.028350
precision	0.707226	0.685665	0.724444	0.687500	0.675119	0.663358	0.704641	0.748137	0.690996	0.727472	0.712590	0.682084	0.688811	0.664839	0.673864	0.739097	0.699953	0.696528	0.739548	0.724603	0.681220	0.734007	0.708604	0.677867	0.672880	0.702993	0.680000	0.716667	0.734209	0.742225	0.673374	0.708451	0.722235	0.722195	0.736037	0.664471	0.679500	0.662112	0.738037	0.681250	0.708357	0.739441	0.741483	0.671790	0.764909	0.659357	0.727931	0.718813	0.719012	0.675556	0.704029	0.027605
f1score	0.708596	0.652778	0.700502	0.658962	0.673575	0.656397	0.658542	0.732421	0.675703	0.728318	0.685847	0.667428	0.655963	0.659287	0.662307	0.710227	0.685847	0.670560	0.736625	0.722034	0.657161	0.700888	0.709396	0.663475	0.655963	0.676986	0.676781	0.676986	0.697479	0.723524	0.657143	0.681137	0.715616	0.716073	0.728742	0.661762	0.667614	0.650574	0.693289	0.644690	0.694686	0.719630	0.727183	0.644690	0.737930	0.641886	0.708590	0.686520	0.697329	0.661045	0.685534	0.028038
mcc	0.417279	0.324285	0.413376	0.332877	0.347317	0.314564	0.351088	0.469207	0.357683	0.456659	0.386354	0.341997	0.333541	0.319679	0.329643	0.434188	0.377193	0.355013	0.473585	0.444275	0.331205	0.417631	0.418815	0.333547	0.320246	0.366528	0.353928	0.377059	0.418346	0.454956	0.322940	0.377160	0.432388	0.433486	0.459207	0.323862	0.339485	0.305415	0.416625	0.313518	0.393490	0.446367	0.458902	0.305381	0.486288	0.293452	0.424237	0.391713	0.403420	0.328730	0.380563	0.053907
spd	0.154435	0.128431	0.011981	0.135400	0.115891	0.125904	0.092763	0.117647	0.172096	0.175034	0.233489	0.205000	0.115751	0.224265	0.118100	0.084211	0.150185	0.263053	0.184783	0.138796	0.210000	0.189966	0.110354	0.018385	0.108345	0.303744	0.137868	0.150123	0.228127	0.174089	0.235780	0.120294	0.084448	0.150899	0.093651	0.109012	0.110411	0.149457	0.108552	0.096055	0.171546	0.145000	0.087050	0.180681	0.195143	0.275104	0.166594	0.143365	0.150300	0.139784	0.149827	0.057700
aod	0.096524	0.156841	0.060542	0.093871	0.089778	0.134055	0.070405	0.098955	0.149104	0.138266	0.208868	0.225396	0.137409	0.218384	0.098867	0.084756	0.125116	0.256203	0.142949	0.115060	0.185809	0.142270	0.070410	0.071881	0.093838	0.295109	0.112438	0.137662	0.209928	0.131285	0.227903	0.133376	0.100649	0.143372	0.118478	0.100740	0.139152	0.114407	0.109136	0.084719	0.159097	0.144860	0.089126	0.175598	0.140723	0.281551	0.135995	0.135114	0.174356	0.118782	0.139582	0.053389
eod	0.105214	0.052597	0.043284	0.131052	0.155518	0.078130	0.017959	0.064145	0.123106	0.130582	0.120635	0.111187	0.035119	0.196078	0.075511	0.008108	0.042713	0.171053	0.042984	0.089738	0.159454	0.140811	0.035265	0.065248	0.032051	0.170283	0.102564	0.089610	0.110952	0.088008	0.151419	0.066752	0.043403	0.123054	0.066788	0.087643	0.030935	0.102284	0.011738	0.030548	0.149238	0.130070	0.039209	0.151195	0.097924	0.217316	0.091435	0.076478	0.088825	0.157823	0.094061	0.050325
