accuracy	0.651540	0.679092	0.663425	0.663425	0.661264	0.662345	0.658563	0.660184	0.681794	0.663965	0.694760	0.670989	0.674230	0.666667	0.680713	0.659643	0.662885	0.679092	0.667207	0.658563	0.660184	0.654241	0.669368	0.669908	0.670989	0.663965	0.641815	0.673690	0.672609	0.668828	0.655321	0.661804	0.662345	0.667747	0.665046	0.654241	0.638574	0.658023	0.656402	0.670989	0.658563	0.657482	0.669908	0.677472	0.664506	0.665586	0.675311	0.666667	0.667747	0.665046	0.665294	0.009669
recall	0.646098	0.673692	0.655141	0.656246	0.653169	0.657766	0.649535	0.650629	0.675749	0.658815	0.685112	0.663698	0.666853	0.656792	0.671521	0.651751	0.654733	0.672273	0.661335	0.653013	0.650371	0.646217	0.659083	0.658814	0.660746	0.656341	0.635552	0.664064	0.664739	0.660726	0.650260	0.651115	0.653024	0.660261	0.652987	0.647723	0.630672	0.646428	0.649484	0.656575	0.651375	0.647622	0.661956	0.671294	0.659129	0.657876	0.664941	0.662260	0.658620	0.655450	0.657193	0.009587
precision	0.651375	0.680855	0.659524	0.661775	0.660785	0.660184	0.657393	0.652821	0.679826	0.660208	0.693708	0.668958	0.670780	0.662375	0.678130	0.658883	0.662117	0.676127	0.668058	0.656980	0.653554	0.649612	0.665198	0.665907	0.666594	0.661065	0.637869	0.673925	0.669358	0.665232	0.651180	0.664674	0.659148	0.668988	0.664631	0.651268	0.633521	0.652056	0.659488	0.666472	0.657959	0.652330	0.667261	0.676400	0.664639	0.663538	0.671670	0.665038	0.668306	0.662482	0.663004	0.010311
f1score	0.645682	0.673370	0.655885	0.656544	0.652980	0.658193	0.649415	0.651389	0.676444	0.659283	0.686183	0.664262	0.667673	0.657674	0.672450	0.651614	0.654699	0.673081	0.660973	0.653256	0.651266	0.646894	0.660016	0.659739	0.661744	0.656934	0.635998	0.664085	0.665546	0.661519	0.650608	0.649486	0.653606	0.659737	0.652699	0.648177	0.631185	0.647351	0.647694	0.657602	0.651196	0.648431	0.662623	0.671768	0.658962	0.658316	0.665941	0.662649	0.658286	0.655948	0.657541	0.009745
mcc	0.297427	0.354475	0.314634	0.317972	0.313861	0.317941	0.306827	0.303442	0.355552	0.319020	0.378722	0.332615	0.337610	0.319118	0.349588	0.310552	0.316764	0.348379	0.329325	0.309968	0.303908	0.295809	0.324223	0.324643	0.327288	0.317371	0.273411	0.337845	0.334065	0.325926	0.301438	0.315497	0.312112	0.329134	0.317405	0.298970	0.264177	0.298431	0.308810	0.322896	0.309264	0.299915	0.329175	0.347657	0.323720	0.321364	0.336544	0.327286	0.326783	0.317854	0.320134	0.019734
spd	0.166218	0.147241	0.202660	0.192288	0.135400	0.207022	0.211621	0.214698	0.253218	0.117935	0.205828	0.205106	0.210596	0.132400	0.199057	0.138377	0.140651	0.181709	0.234872	0.225000	0.207780	0.189563	0.189822	0.159297	0.190567	0.215087	0.193559	0.182986	0.215548	0.160618	0.210682	0.157464	0.187034	0.246977	0.155427	0.177814	0.183884	0.148834	0.201944	0.212687	0.242173	0.185162	0.202497	0.175700	0.185550	0.184443	0.238451	0.203654	0.157827	0.212459	0.189948	0.030977
aod	0.139949	0.102077	0.186296	0.157328	0.082693	0.173587	0.175331	0.193800	0.219672	0.079933	0.170396	0.173916	0.184100	0.102505	0.168654	0.124671	0.103396	0.145940	0.197041	0.200409	0.185303	0.156303	0.167912	0.119409	0.165293	0.176157	0.170251	0.136821	0.192108	0.126843	0.178382	0.121913	0.167951	0.209515	0.132656	0.151705	0.172925	0.111598	0.185582	0.202525	0.219239	0.156146	0.185651	0.148897	0.150847	0.151475	0.216743	0.148711	0.144283	0.199464	0.160686	0.034349
eod	0.083323	0.062312	0.103992	0.117332	0.102773	0.142888	0.150938	0.147218	0.146291	0.062207	0.131479	0.117944	0.121585	0.074457	0.114231	0.025551	0.130064	0.100000	0.169409	0.152514	0.179780	0.135371	0.092064	0.103016	0.113542	0.171084	0.142300	0.156578	0.129068	0.103543	0.165725	0.103263	0.127350	0.167564	0.067012	0.093344	0.112939	0.092484	0.106305	0.146216	0.198656	0.132648	0.139145	0.106415	0.141748	0.141047	0.163722	0.166622	0.078395	0.135266	0.123374	0.034511
