accuracy	0.839169	0.839169	0.841306	0.842338	0.845213	0.845065	0.845581	0.845065	0.840864	0.845139	0.843591	0.843444	0.844181	0.843517	0.843738	0.846097	0.849635	0.846761	0.844992	0.840274	0.846539	0.841159	0.837916	0.842117	0.844549	0.847350	0.843886	0.848161	0.849340	0.842264	0.851625	0.844328	0.843960	0.841748	0.840200	0.846539	0.844623	0.842633	0.847055	0.846687	0.844770	0.840864	0.842117	0.844328	0.842559	0.846245	0.847645	0.847792	0.846318	0.844328	0.844296	0.002835
recall	0.767800	0.772264	0.766140	0.769054	0.776556	0.769962	0.778053	0.774228	0.767303	0.770038	0.771727	0.770967	0.772559	0.774266	0.771874	0.777889	0.780894	0.775525	0.776762	0.763117	0.775020	0.768516	0.765157	0.766961	0.770585	0.775565	0.769624	0.777104	0.782248	0.773588	0.774451	0.770597	0.769995	0.768226	0.766651	0.773047	0.767999	0.777077	0.776270	0.765148	0.774101	0.768831	0.768638	0.770993	0.773563	0.771860	0.775412	0.772018	0.773288	0.769982	0.771990	0.004110
precision	0.791432	0.787262	0.797002	0.793461	0.795150	0.796892	0.795551	0.799015	0.788915	0.796317	0.797009	0.796207	0.797789	0.794174	0.795065	0.796782	0.802289	0.799304	0.794624	0.790118	0.797906	0.791339	0.784482	0.791197	0.800020	0.803370	0.792351	0.801275	0.801438	0.794796	0.806679	0.793684	0.793114	0.789496	0.787512	0.802027	0.797645	0.794999	0.798349	0.802305	0.795626	0.791169	0.790732	0.795459	0.789266	0.796709	0.800953	0.805053	0.801360	0.801397	0.795921	0.004846
f1score	0.778201	0.779187	0.779232	0.779804	0.785017	0.781710	0.786061	0.785138	0.776960	0.781545	0.782812	0.782040	0.783631	0.783249	0.782165	0.786477	0.790523	0.786074	0.784920	0.774834	0.785223	0.778642	0.773875	0.777656	0.783225	0.787640	0.779753	0.787820	0.790976	0.783071	0.788255	0.780868	0.780275	0.777757	0.776005	0.785554	0.780743	0.785229	0.786157	0.780575	0.783746	0.778761	0.778496	0.781791	0.780808	0.782836	0.786653	0.786007	0.785457	0.783318	0.782535	0.003839
mcc	0.558732	0.559325	0.562295	0.561985	0.571404	0.566214	0.573338	0.572707	0.555799	0.565745	0.568174	0.566613	0.569790	0.568092	0.566464	0.574361	0.582790	0.574336	0.571107	0.552575	0.572469	0.559390	0.549299	0.557631	0.569845	0.578267	0.561515	0.577873	0.583371	0.567988	0.580235	0.563809	0.562635	0.557316	0.553771	0.574343	0.564867	0.571795	0.574194	0.566235	0.569319	0.559554	0.558933	0.565924	0.562610	0.568026	0.575798	0.576125	0.573962	0.570515	0.567389	0.007742
spd	0.191877	0.194972	0.193544	0.185181	0.200092	0.195429	0.197983	0.186775	0.182640	0.193994	0.192189	0.195265	0.193834	0.193513	0.185556	0.193818	0.190068	0.187675	0.202961	0.186290	0.187704	0.202197	0.200473	0.181541	0.177871	0.193196	0.190473	0.185840	0.199498	0.199558	0.173384	0.194785	0.191805	0.195182	0.190639	0.186283	0.180764	0.197429	0.189087	0.177918	0.195547	0.198468	0.191481	0.194097	0.199562	0.184148	0.189090	0.173940	0.186403	0.179190	0.190624	0.007154
aod	0.089429	0.082985	0.084617	0.071844	0.082838	0.096639	0.088064	0.085369	0.061812	0.094525	0.080715	0.085848	0.085780	0.081759	0.081116	0.080793	0.078811	0.078805	0.086058	0.083504	0.087076	0.102196	0.084998	0.066962	0.058090	0.086938	0.089298	0.069797	0.089113	0.080209	0.050644	0.092699	0.056024	0.092522	0.094332	0.076430	0.079878	0.082522	0.085626	0.083094	0.075000	0.088042	0.081121	0.084313	0.098261	0.074989	0.076054	0.052634	0.076379	0.074017	0.081011	0.010974
eod	0.088539	0.070420	0.078441	0.054574	0.065989	0.103452	0.081276	0.086696	0.033555	0.102262	0.069812	0.081135	0.086032	0.067991	0.075357	0.067506	0.069878	0.070629	0.075510	0.075653	0.092575	0.104429	0.064973	0.042235	0.039249	0.093940	0.084694	0.058411	0.086989	0.065533	0.031030	0.087766	0.017779	0.093833	0.097718	0.069468	0.077002	0.073017	0.081856	0.087635	0.061913	0.082182	0.068297	0.077869	0.102874	0.065799	0.065470	0.026754	0.069628	0.067224	0.072857	0.019488
