accuracy	0.647218	0.686116	0.660724	0.656942	0.660724	0.659103	0.664506	0.669368	0.684495	0.672609	0.698541	0.673150	0.681253	0.676931	0.679092	0.656402	0.667747	0.676931	0.669908	0.672069	0.670448	0.658563	0.676931	0.667207	0.665586	0.667747	0.642355	0.677472	0.679633	0.674230	0.669908	0.666126	0.671529	0.655862	0.669368	0.653701	0.647758	0.660184	0.660184	0.679092	0.657482	0.670989	0.667747	0.680713	0.667747	0.667747	0.675311	0.661804	0.672069	0.665586	0.668298	0.010459
recall	0.637523	0.676697	0.644774	0.643774	0.647813	0.648379	0.649936	0.651636	0.672239	0.661395	0.683052	0.660099	0.668874	0.661964	0.663762	0.643550	0.654243	0.664774	0.660643	0.660452	0.653141	0.644026	0.661410	0.649777	0.648477	0.653561	0.628405	0.664274	0.664981	0.660670	0.657509	0.652057	0.656852	0.643248	0.652865	0.640123	0.630332	0.642623	0.648986	0.659579	0.644981	0.655062	0.653358	0.669601	0.658474	0.653993	0.657385	0.652801	0.659119	0.649825	0.654461	0.010610
precision	0.654262	0.700103	0.662238	0.662278	0.667788	0.662557	0.672319	0.663619	0.690265	0.671288	0.706491	0.678033	0.681573	0.676844	0.682799	0.662666	0.676112	0.677788	0.678052	0.680735	0.666595	0.657176	0.677122	0.667915	0.665311	0.671561	0.642061	0.683744	0.683200	0.674864	0.668364	0.677108	0.674034	0.666901	0.676160	0.656829	0.648286	0.656952	0.677562	0.679786	0.665556	0.670202	0.671440	0.687014	0.675648	0.673213	0.678855	0.664578	0.679782	0.669818	0.672309	0.011544
f1score	0.632864	0.672756	0.643129	0.640487	0.644191	0.646313	0.646295	0.652743	0.671141	0.661794	0.682586	0.658450	0.669223	0.662164	0.662957	0.639834	0.650780	0.664738	0.657523	0.657321	0.653878	0.643457	0.661517	0.648870	0.647797	0.651811	0.626183	0.662488	0.664266	0.660519	0.657813	0.647360	0.655857	0.637369	0.650040	0.637440	0.627565	0.642471	0.640989	0.659594	0.640616	0.655040	0.651641	0.668016	0.655281	0.651641	0.656238	0.651318	0.656340	0.647616	0.652566	0.011378
mcc	0.291304	0.376073	0.306515	0.305492	0.314969	0.310613	0.321476	0.315026	0.362056	0.332535	0.388837	0.337657	0.350217	0.338481	0.346038	0.305619	0.329630	0.342315	0.338248	0.340583	0.319453	0.300915	0.338167	0.317174	0.313337	0.324623	0.270121	0.347473	0.347704	0.335233	0.325692	0.328210	0.330439	0.309246	0.328199	0.296482	0.278039	0.299232	0.325295	0.338763	0.309855	0.324911	0.324294	0.356189	0.333680	0.326640	0.335554	0.317161	0.338271	0.319017	0.326261	0.021818
spd	0.112025	0.121195	0.158084	0.165843	0.120746	0.154225	0.164826	0.181224	0.211938	0.115275	0.183168	0.156509	0.205342	0.149916	0.192951	0.145893	0.124304	0.134803	0.188632	0.192465	0.171543	0.193658	0.194260	0.151107	0.161910	0.194280	0.146365	0.155654	0.200825	0.159930	0.157581	0.147611	0.189228	0.191989	0.180724	0.143212	0.158050	0.159936	0.172325	0.197742	0.199803	0.168536	0.174569	0.130419	0.182147	0.160982	0.184133	0.147772	0.178466	0.175510	0.166193	0.024858
aod	0.088944	0.070337	0.135698	0.139094	0.075329	0.128971	0.132052	0.162653	0.184163	0.080403	0.152000	0.124519	0.175946	0.121073	0.169472	0.134408	0.092374	0.107532	0.152501	0.166540	0.150044	0.162230	0.172771	0.114076	0.145205	0.163396	0.129994	0.114266	0.181427	0.128107	0.122961	0.114721	0.171243	0.151598	0.161451	0.112424	0.146751	0.133415	0.157575	0.192207	0.179468	0.135869	0.155415	0.105484	0.146720	0.127575	0.163373	0.102404	0.163094	0.162779	0.139241	0.029354
eod	0.026421	0.046352	0.085059	0.082184	0.074823	0.073383	0.091928	0.105981	0.092997	0.048215	0.097977	0.072928	0.121728	0.084789	0.096780	0.035080	0.094196	0.037179	0.116341	0.115243	0.137723	0.137144	0.093392	0.096694	0.072557	0.130330	0.077967	0.113452	0.102658	0.097240	0.110288	0.083803	0.122285	0.137348	0.083918	0.077259	0.087876	0.085509	0.069448	0.111755	0.150810	0.118382	0.127257	0.054223	0.141557	0.122029	0.111584	0.093289	0.107482	0.101224	0.095121	0.028229
