accuracy	0.606667	0.713333	0.706667	0.693333	0.700000	0.676667	0.743333	0.696667	0.710000	0.706667	0.690000	0.690000	0.716667	0.746667	0.713333	0.720000	0.713333	0.703333	0.760000	0.753333	0.696667	0.763333	0.710000	0.663333	0.700000	0.713333	0.713333	0.646667	0.710000	0.696667	0.673333	0.753333	0.760000	0.720000	0.673333	0.716667	0.720000	0.670000	0.730000	0.733333	0.686667	0.703333	0.740000	0.683333	0.730000	0.673333	0.706667	0.730000	0.690000	0.716667	0.707667	0.029704
recall	0.651271	0.701695	0.709332	0.675787	0.700269	0.682423	0.732763	0.738243	0.726190	0.725889	0.717104	0.712013	0.692413	0.718254	0.734069	0.707149	0.753867	0.689068	0.757353	0.767442	0.673900	0.724543	0.727465	0.699907	0.680602	0.723328	0.671230	0.662653	0.739698	0.690695	0.707517	0.717843	0.746032	0.732991	0.710172	0.699989	0.690627	0.683532	0.741464	0.673523	0.674088	0.712887	0.723434	0.665873	0.769063	0.712973	0.710932	0.754736	0.681863	0.714742	0.710218	0.028068
precision	0.624530	0.673913	0.688152	0.650999	0.678771	0.647831	0.719920	0.690847	0.691919	0.682089	0.690000	0.686608	0.682958	0.689587	0.704314	0.685720	0.715950	0.668979	0.733333	0.723429	0.671886	0.714883	0.682579	0.672420	0.662988	0.687610	0.650234	0.637789	0.717630	0.672571	0.683099	0.715454	0.715278	0.703704	0.683455	0.671068	0.672527	0.649495	0.719938	0.685470	0.644906	0.678507	0.702560	0.646420	0.721955	0.683812	0.677066	0.723291	0.654532	0.689424	0.684448	0.025224
f1score	0.594483	0.679089	0.689777	0.655000	0.680564	0.645464	0.724209	0.678669	0.690667	0.680403	0.680013	0.679218	0.686543	0.698413	0.700543	0.690934	0.702984	0.673271	0.739583	0.728938	0.672815	0.719142	0.682014	0.654106	0.667340	0.688947	0.656531	0.628696	0.705015	0.675274	0.666152	0.716605	0.724265	0.703878	0.665468	0.677113	0.678309	0.644051	0.719888	0.678388	0.647500	0.678743	0.708941	0.649666	0.714919	0.664751	0.679051	0.719137	0.657042	0.693181	0.682714	0.027703
mcc	0.274502	0.374579	0.396920	0.325844	0.378430	0.328437	0.452501	0.426464	0.416703	0.405620	0.406201	0.397810	0.375251	0.406832	0.437372	0.392284	0.468284	0.357482	0.490098	0.488893	0.345781	0.439320	0.407580	0.371311	0.343138	0.409384	0.320777	0.299411	0.456795	0.362814	0.389851	0.433291	0.460283	0.435712	0.392719	0.369928	0.362703	0.331283	0.460900	0.358795	0.317656	0.389880	0.425482	0.311687	0.488753	0.395711	0.386518	0.476991	0.335282	0.403373	0.393672	0.052102
spd	0.031790	0.048671	0.061718	0.075549	0.050124	0.006507	0.012627	0.043228	0.061813	0.051862	0.007205	0.060000	0.012454	0.096643	0.015918	0.196149	0.039557	0.134234	0.028219	0.041806	0.090000	0.071184	0.011443	0.111444	0.044323	0.075563	0.112132	0.072917	0.118930	0.061780	0.062646	0.051494	0.013796	0.057323	0.212698	0.084664	0.029436	0.103470	0.070543	0.046375	0.072777	0.035000	0.089408	0.020608	0.001375	0.212121	0.144751	0.068947	0.056389	0.051334	0.066619	0.048570
aod	0.072898	0.052429	0.069087	0.060841	0.049338	0.020318	0.038717	0.022167	0.050747	0.021029	0.052720	0.071565	0.066680	0.054701	0.024086	0.229638	0.025919	0.127287	0.114409	0.029785	0.059790	0.025733	0.059643	0.094394	0.041069	0.037759	0.073279	0.090619	0.083123	0.113002	0.058317	0.045987	0.062678	0.059672	0.188819	0.101119	0.041744	0.074639	0.089718	0.041826	0.092557	0.062945	0.101556	0.046747	0.072166	0.179889	0.095718	0.041211	0.086590	0.051962	0.070573	0.041856
eod	0.076510	0.098701	0.080299	0.079732	0.078484	0.032177	0.071701	0.005373	0.049874	0.024123	0.084127	0.102808	0.047849	0.104575	0.025950	0.247748	0.049332	0.015977	0.088467	0.018948	0.100975	0.027603	0.091508	0.132024	0.025641	0.023231	0.096154	0.163381	0.005997	0.114600	0.022260	0.025308	0.031788	0.005752	0.238982	0.104126	0.051909	0.100298	0.145147	0.019324	0.083467	0.078521	0.114124	0.026827	0.115355	0.201732	0.095370	0.007421	0.005572	0.074830	0.074240	0.056412
