accuracy	0.662885	0.669908	0.648298	0.651540	0.663965	0.672609	0.672609	0.668287	0.668287	0.668828	0.667747	0.668287	0.665586	0.677472	0.696921	0.665586	0.656942	0.669908	0.660184	0.673690	0.668828	0.675311	0.667207	0.651540	0.663425	0.674230	0.626148	0.676931	0.667207	0.659643	0.670448	0.658023	0.666126	0.655321	0.655321	0.646677	0.653701	0.660184	0.663965	0.682334	0.663965	0.678552	0.670989	0.672609	0.663425	0.676391	0.673150	0.674770	0.672069	0.646137	0.665683	0.011057
recall	0.657718	0.665386	0.637848	0.644902	0.655163	0.668049	0.666083	0.661220	0.663022	0.662484	0.660530	0.661403	0.658230	0.666529	0.687344	0.660924	0.650459	0.664099	0.655262	0.668538	0.658315	0.667926	0.657501	0.645719	0.652467	0.667751	0.616435	0.669855	0.659391	0.652825	0.663295	0.646075	0.659594	0.648872	0.646927	0.642564	0.643801	0.650355	0.658076	0.670880	0.657611	0.671744	0.664269	0.666697	0.658853	0.669521	0.663593	0.668215	0.665159	0.635361	0.658297	0.011387
precision	0.662922	0.670077	0.644230	0.649118	0.664408	0.670679	0.670541	0.661726	0.665667	0.665148	0.664147	0.665946	0.661825	0.674237	0.695547	0.663335	0.654799	0.666490	0.659708	0.672384	0.662534	0.671344	0.662758	0.646636	0.658818	0.671345	0.621842	0.675191	0.663720	0.655544	0.666502	0.662672	0.662386	0.654703	0.651884	0.643531	0.649464	0.654195	0.665718	0.677444	0.662946	0.673973	0.667948	0.671176	0.662776	0.674366	0.669094	0.675023	0.670804	0.642963	0.663045	0.011376
f1score	0.657551	0.665351	0.638149	0.645170	0.654713	0.668544	0.666674	0.661453	0.663578	0.663165	0.661268	0.661972	0.658960	0.667535	0.688519	0.661392	0.650774	0.664732	0.655224	0.668971	0.659397	0.668775	0.658413	0.646075	0.653321	0.668469	0.616132	0.670480	0.660135	0.653473	0.664073	0.643304	0.660271	0.648653	0.647426	0.642875	0.644359	0.651266	0.657255	0.672229	0.657772	0.672482	0.664975	0.667153	0.658951	0.670181	0.664572	0.668276	0.665572	0.635235	0.658705	0.011665
mcc	0.320597	0.335430	0.282006	0.293989	0.319437	0.338718	0.336595	0.322945	0.328679	0.327621	0.324656	0.327317	0.320035	0.340679	0.382803	0.324250	0.305227	0.330580	0.314938	0.340900	0.320821	0.339253	0.320216	0.292354	0.311220	0.339077	0.238216	0.345005	0.323082	0.308358	0.329782	0.308300	0.321968	0.303519	0.298770	0.286093	0.293210	0.304525	0.323704	0.348262	0.320513	0.345710	0.332197	0.337843	0.321604	0.343853	0.332642	0.343170	0.335915	0.278219	0.321296	0.022632
spd	0.108161	0.152468	0.100088	0.142127	0.085004	0.093608	0.084783	0.184129	0.126196	0.126051	0.086202	0.130113	0.119915	0.074156	0.112936	0.145937	0.043662	0.093755	0.120610	0.094785	0.109963	0.130109	0.091252	0.098548	0.097292	0.166979	0.108920	0.118725	0.088077	0.103826	0.113291	0.080250	0.123535	0.120628	0.103467	0.098062	0.137571	0.121559	0.136998	0.108917	0.118085	0.109412	0.095727	0.091681	0.088121	0.140988	0.105141	0.124165	0.118130	0.113331	0.111749	0.024178
aod	0.079119	0.106001	0.069441	0.114798	0.038268	0.059198	0.036193	0.164622	0.071245	0.077577	0.049352	0.083210	0.084231	0.054118	0.072507	0.127678	0.012454	0.059241	0.075843	0.068087	0.089145	0.078435	0.059830	0.069929	0.066541	0.128404	0.081797	0.071452	0.055081	0.078372	0.078047	0.040946	0.093153	0.091565	0.084373	0.069023	0.108073	0.086806	0.115931	0.095954	0.089915	0.063881	0.074242	0.059929	0.045963	0.102228	0.071182	0.063134	0.094721	0.093857	0.078102	0.025949
eod	0.017079	0.081804	0.055154	0.057419	0.032103	0.015771	0.031065	0.103259	0.076527	0.095429	0.035398	0.083977	0.059987	0.005975	0.035327	0.038114	0.012140	0.013248	0.077303	0.007767	0.069173	0.098722	0.013176	0.026125	0.039107	0.108442	0.085811	0.086753	0.028092	0.028255	0.060592	0.039256	0.097399	0.025132	0.008878	0.022739	0.117325	0.055124	0.048288	0.041331	0.086783	0.076509	0.047017	0.042896	0.067732	0.103257	0.065070	0.091209	0.077067	0.076168	0.055365	0.030928
