accuracy	0.903028	0.903466	0.902372	0.899421	0.904778	0.899858	0.904450	0.903575	0.905105	0.902591	0.899421	0.904231	0.897125	0.906417	0.896578	0.897781	0.900623	0.902482	0.900405	0.901388	0.897125	0.897999	0.901498	0.897234	0.901716	0.900842	0.898218	0.902482	0.902372	0.899967	0.904668	0.906417	0.899639	0.903138	0.898983	0.900077	0.902044	0.900186	0.901060	0.905105	0.901170	0.904668	0.904996	0.903466	0.899967	0.903466	0.903138	0.901170	0.902919	0.903466	0.901686	0.002515
recall	0.728957	0.730107	0.732880	0.721496	0.731125	0.728714	0.737723	0.741851	0.732211	0.730362	0.727604	0.730199	0.728559	0.728006	0.716067	0.713301	0.723565	0.725935	0.725634	0.722854	0.711558	0.714468	0.718342	0.724770	0.718613	0.704239	0.710525	0.732678	0.728107	0.734533	0.741128	0.729101	0.722196	0.735314	0.722513	0.712831	0.703532	0.719866	0.731495	0.723491	0.725116	0.726631	0.736467	0.723235	0.721686	0.722555	0.725242	0.715542	0.725342	0.728543	0.724936	0.008348
precision	0.786119	0.795243	0.789617	0.788225	0.788550	0.775945	0.793108	0.791309	0.796036	0.800111	0.783256	0.791639	0.779342	0.792040	0.768784	0.779978	0.780225	0.784517	0.778447	0.785789	0.776469	0.787042	0.784278	0.785428	0.796327	0.787763	0.777347	0.778213	0.784837	0.782055	0.789621	0.784004	0.787717	0.791285	0.778248	0.790166	0.788265	0.784518	0.781256	0.798251	0.784077	0.789262	0.800374	0.790031	0.778434	0.795040	0.787620	0.785345	0.793036	0.793397	0.786760	0.006712
f1score	0.752872	0.756729	0.756676	0.748363	0.755200	0.749032	0.761148	0.763160	0.758480	0.758442	0.750893	0.755618	0.750102	0.754326	0.738138	0.739950	0.747182	0.750285	0.747935	0.748584	0.737599	0.742953	0.744974	0.749653	0.748874	0.735741	0.737181	0.752446	0.751847	0.755008	0.762097	0.752310	0.748697	0.758888	0.745759	0.742776	0.735405	0.746069	0.752780	0.753109	0.749548	0.752413	0.762815	0.750290	0.745292	0.751390	0.750875	0.743327	0.752701	0.755050	0.750220	0.006822
mcc	0.511894	0.521297	0.519407	0.505334	0.516493	0.502444	0.527934	0.530861	0.524377	0.525867	0.507820	0.518208	0.505355	0.516089	0.481976	0.488751	0.500594	0.507079	0.501306	0.504734	0.483691	0.496230	0.498276	0.506580	0.509042	0.484860	0.483274	0.508857	0.509797	0.514398	0.528529	0.510159	0.505685	0.523616	0.497650	0.497017	0.484442	0.500223	0.510331	0.516358	0.505767	0.512078	0.533024	0.508901	0.496890	0.512494	0.509054	0.496000	0.513939	0.517895	0.507858	0.012615
spd	0.112128	0.107905	0.114730	0.105910	0.103792	0.085660	0.093286	0.093118	0.071663	0.078574	0.100493	0.076782	0.109291	0.081146	0.099477	0.087748	0.115252	0.060565	0.143843	0.100277	0.062628	0.059410	0.132685	0.099358	0.067681	0.079850	0.095618	0.067591	0.131077	0.064709	0.112285	0.083527	0.085861	0.096846	0.106286	0.070941	0.075739	0.077061	0.101890	0.087363	0.080916	0.155102	0.057976	0.110706	0.088971	0.053354	0.092153	0.071746	0.100846	0.069154	0.091619	0.022088
aod	0.100288	0.064906	0.095656	0.108978	0.059971	0.023565	0.070642	0.045507	0.026123	0.049289	0.049673	0.038461	0.074574	0.026545	0.068844	0.090004	0.110133	0.030134	0.119132	0.096139	0.057755	0.034151	0.103845	0.075581	0.012882	0.036052	0.077535	0.018351	0.097230	0.021586	0.054793	0.076483	0.060104	0.097326	0.065336	0.030786	0.046391	0.022224	0.048558	0.017144	0.038629	0.154402	0.056417	0.082141	0.041489	0.022854	0.041960	0.069762	0.078097	0.063750	0.061043	0.031084
eod	0.131413	0.087892	0.135065	0.176186	0.069486	0.015152	0.101111	0.026364	0.008522	0.080813	0.037663	0.042131	0.114713	0.041279	0.096242	0.156677	0.169898	0.046846	0.150269	0.141818	0.096363	0.035088	0.132468	0.129060	0.013100	0.023218	0.111243	0.020204	0.167304	0.023211	0.084768	0.102443	0.075982	0.164404	0.080406	0.031623	0.063143	0.014723	0.005464	0.001308	0.051912	0.222392	0.074844	0.123191	0.057531	0.030000	0.021899	0.138603	0.110240	0.083700	0.082388	0.054408
