accuracy	0.817056	0.810496	0.811749	0.825827	0.823395	0.821110	0.821773	0.821184	0.824501	0.827228	0.817425	0.824427	0.824353	0.812928	0.820963	0.817425	0.820373	0.824058	0.820373	0.825827	0.817719	0.823542	0.817277	0.806147	0.817277	0.821552	0.810054	0.825238	0.827670	0.824574	0.827891	0.822142	0.825017	0.816245	0.814108	0.827891	0.817793	0.814476	0.827302	0.828039	0.827817	0.816393	0.822289	0.821773	0.809464	0.823469	0.837400	0.822511	0.827744	0.821479	0.821095	0.005917
recall	0.805317	0.815706	0.811577	0.811322	0.811077	0.810396	0.807259	0.815720	0.815482	0.807506	0.816030	0.808534	0.814367	0.812356	0.807242	0.806075	0.806655	0.815368	0.816497	0.805749	0.813568	0.804800	0.804254	0.800923	0.806010	0.813063	0.812558	0.812785	0.817892	0.809352	0.818717	0.806512	0.802469	0.807177	0.812738	0.809671	0.805615	0.813393	0.809488	0.808268	0.806414	0.809976	0.810724	0.809168	0.813234	0.809943	0.805494	0.809615	0.812860	0.803150	0.810001	0.004183
precision	0.762598	0.758749	0.760510	0.769446	0.766409	0.764176	0.764319	0.767566	0.767703	0.768813	0.764652	0.768419	0.769878	0.759220	0.764214	0.760459	0.762997	0.768413	0.765066	0.767706	0.762132	0.766146	0.759307	0.749429	0.762450	0.767478	0.754929	0.768818	0.771793	0.769738	0.770774	0.763362	0.765314	0.758456	0.758535	0.772188	0.760808	0.762646	0.769494	0.770170	0.770099	0.761341	0.764716	0.764705	0.755026	0.765078	0.780640	0.767167	0.772469	0.766500	0.765060	0.005291
f1score	0.777321	0.774508	0.775763	0.784591	0.782051	0.779978	0.779559	0.783390	0.783978	0.783397	0.780571	0.783083	0.785337	0.775119	0.779380	0.775936	0.778304	0.784412	0.781507	0.782057	0.778414	0.780514	0.774732	0.764965	0.777371	0.782942	0.771213	0.784376	0.787863	0.784222	0.787313	0.778754	0.779482	0.774453	0.774886	0.786356	0.776161	0.778148	0.784364	0.784610	0.784064	0.777070	0.780599	0.780223	0.771203	0.780866	0.791288	0.782194	0.787300	0.780172	0.780327	0.004839
mcc	0.566306	0.571625	0.569803	0.579257	0.575756	0.572711	0.569962	0.581296	0.581224	0.575019	0.578405	0.575557	0.582549	0.569101	0.569834	0.564695	0.567977	0.581890	0.579284	0.572192	0.573398	0.569636	0.561766	0.547937	0.566789	0.578748	0.564553	0.579939	0.587880	0.577734	0.587539	0.568238	0.566566	0.563531	0.568696	0.580650	0.564648	0.573799	0.577598	0.577183	0.575368	0.569243	0.573598	0.572148	0.565271	0.573268	0.585606	0.575218	0.583934	0.568470	0.573268	0.007419
spd	0.128750	0.157331	0.142868	0.110956	0.114909	0.112073	0.102921	0.121714	0.105940	0.098086	0.129922	0.120822	0.110156	0.135150	0.106039	0.113661	0.117361	0.125623	0.134580	0.103844	0.133919	0.081704	0.120674	0.137859	0.109958	0.127519	0.148231	0.118760	0.112866	0.094220	0.125274	0.109062	0.109641	0.144460	0.137186	0.102193	0.100386	0.125756	0.109379	0.111810	0.098736	0.116190	0.110604	0.108165	0.137182	0.114618	0.092903	0.120372	0.115537	0.111283	0.117583	0.015219
aod	0.042033	0.080084	0.078277	0.035317	0.056314	0.033300	0.032111	0.041658	0.026633	0.036365	0.052248	0.030139	0.030107	0.065317	0.037695	0.040908	0.043448	0.038793	0.055054	0.036524	0.061270	0.042798	0.039962	0.062411	0.043344	0.046561	0.075347	0.035854	0.043798	0.041518	0.053120	0.038609	0.043209	0.070561	0.052225	0.031412	0.038798	0.046647	0.034611	0.029117	0.022640	0.033080	0.046104	0.029055	0.048284	0.029790	0.032731	0.043149	0.027956	0.035649	0.043439	0.013461
eod	0.007996	0.061169	0.078761	0.008968	0.052684	0.009401	0.015920	0.015889	0.000260	0.023766	0.029913	0.000258	0.004433	0.047713	0.021191	0.013801	0.029639	0.003885	0.034006	0.019587	0.045318	0.043339	0.013647	0.043742	0.027480	0.021658	0.060960	0.014284	0.025216	0.035314	0.048767	0.015670	0.025078	0.061750	0.018572	0.012446	0.015652	0.017746	0.017874	0.005845	0.002750	0.005994	0.037546	0.013505	0.012673	0.004997	0.020890	0.028588	0.004125	0.012922	0.023872	0.018216
