accuracy	0.647218	0.681794	0.661264	0.662885	0.659103	0.657482	0.651540	0.656402	0.676931	0.662345	0.689357	0.671529	0.668287	0.681253	0.673150	0.665586	0.661804	0.670448	0.667207	0.665586	0.666126	0.653701	0.674770	0.658563	0.657482	0.661264	0.631551	0.668828	0.674770	0.667207	0.655862	0.670989	0.665046	0.662345	0.666126	0.650999	0.643436	0.659103	0.661264	0.668287	0.657482	0.664506	0.661264	0.667747	0.660724	0.681253	0.666667	0.661804	0.667207	0.661804	0.663987	0.009891
recall	0.640899	0.675306	0.651173	0.653350	0.650057	0.650516	0.640660	0.646399	0.668682	0.656045	0.679009	0.661638	0.659595	0.672215	0.662115	0.656751	0.652858	0.661568	0.660054	0.658925	0.655076	0.643886	0.664432	0.647509	0.645768	0.652056	0.623210	0.660428	0.665843	0.659584	0.647707	0.660994	0.655698	0.653622	0.655746	0.641615	0.633139	0.647125	0.653392	0.657294	0.650208	0.654674	0.653134	0.660924	0.655838	0.672952	0.656432	0.655337	0.658908	0.651229	0.655032	0.009998
precision	0.647804	0.685851	0.657840	0.663263	0.659461	0.656263	0.651564	0.648835	0.676243	0.658491	0.688552	0.671622	0.664992	0.677426	0.671269	0.666187	0.661726	0.667974	0.670078	0.665074	0.659735	0.649296	0.670924	0.653851	0.652738	0.658983	0.627303	0.667588	0.672057	0.663438	0.651520	0.673659	0.662009	0.665065	0.664339	0.649165	0.638732	0.653261	0.666929	0.662514	0.656897	0.659682	0.658294	0.666734	0.660237	0.680454	0.662483	0.661322	0.666841	0.659630	0.662124	0.010806
f1score	0.639892	0.674342	0.651747	0.652831	0.649396	0.650534	0.639520	0.647196	0.669086	0.656669	0.679910	0.661604	0.660348	0.673289	0.662687	0.656316	0.652493	0.662214	0.658892	0.658960	0.656169	0.644486	0.665447	0.648246	0.646448	0.652375	0.623358	0.660728	0.666644	0.660350	0.648380	0.660052	0.656316	0.652208	0.656038	0.641390	0.633485	0.648052	0.650693	0.658394	0.649980	0.655579	0.653675	0.661164	0.655818	0.673513	0.657301	0.655262	0.658892	0.651452	0.655196	0.010138
mcc	0.288620	0.361003	0.308942	0.316458	0.309376	0.306726	0.292021	0.295224	0.344842	0.314527	0.367438	0.333111	0.324542	0.349603	0.333257	0.322800	0.314458	0.329479	0.329980	0.323941	0.314776	0.293133	0.335293	0.301293	0.298425	0.310961	0.250479	0.327938	0.337842	0.322999	0.299203	0.334414	0.317645	0.318481	0.319970	0.290683	0.271813	0.300323	0.320034	0.319765	0.307032	0.314316	0.311385	0.327606	0.316044	0.353327	0.318858	0.316603	0.325652	0.310745	0.317068	0.020665
spd	0.190662	0.197914	0.239008	0.240918	0.191875	0.264178	0.240506	0.273022	0.291679	0.218605	0.286721	0.242283	0.276688	0.236335	0.283047	0.246653	0.219027	0.230205	0.279852	0.271807	0.274283	0.280103	0.283204	0.246413	0.245763	0.300335	0.262654	0.246091	0.304757	0.267237	0.230711	0.242196	0.273499	0.267203	0.266724	0.234404	0.252730	0.248395	0.253738	0.314568	0.287861	0.269983	0.278339	0.261834	0.286768	0.271797	0.292126	0.257344	0.264336	0.290244	0.259532	0.027507
aod	0.169259	0.150514	0.220572	0.214323	0.146436	0.240897	0.217719	0.251301	0.273187	0.190935	0.259466	0.210098	0.256409	0.215685	0.265467	0.230199	0.190758	0.195994	0.245740	0.250009	0.255488	0.248393	0.268720	0.212993	0.227786	0.273888	0.245158	0.206025	0.284933	0.237914	0.197052	0.210979	0.257027	0.236008	0.256055	0.207907	0.242919	0.225141	0.241646	0.306307	0.267049	0.240089	0.261394	0.244214	0.254787	0.243540	0.276084	0.217425	0.253059	0.284281	0.235585	0.032861
eod	0.099845	0.120274	0.151640	0.150119	0.147367	0.180147	0.155825	0.213041	0.159751	0.142228	0.198483	0.162085	0.181373	0.141608	0.176518	0.141738	0.179772	0.158120	0.207058	0.185599	0.231975	0.228458	0.166733	0.190018	0.165532	0.230175	0.207270	0.207884	0.210574	0.202893	0.192773	0.167965	0.204250	0.180594	0.147042	0.160364	0.177553	0.166747	0.138140	0.242190	0.238015	0.216420	0.224456	0.171566	0.240756	0.201299	0.209373	0.192116	0.176816	0.191121	0.182673	0.032248
